ticker,name
harpoly.bo,harsh polymers (india) ltd.
hanung.ns,hanung toys and textiles limited
hindhard.bo,hindustan hardy spicer ltd.
harvic.bo,harvic management services (in
hartnco.bo,hartnco.bo
havells-eq.ns,havells india limited
harrmalaya.bo,harrisons malayalam ltd.
harborne.bo,harbor network systems ltd.
haritaseat.bo,harita seating systems ltd.
haryanatex.bo,haryana texprints (overseas) l
harrmalaya.ns,harrisons malayalam limited
harynacap.bo,haryana capfin limited
harafin.bo,haryana financial corporation
hawkincook.bo,hawkins cookers ltd.
hawaeng.bo,hawa engineers ltd.
hansugar.bo,shree hanuman sugar & industri
srinihat.bo,srinivasa hatcheries limited
hanung.bo,hanung toys and textiles limited
haritaseat.ns,harita seating systems limited
rockhard.bo,rock hard petrochemical indust
haritaseat-eq.ns,harita seating systems limited
hanuman.bo,hanuman tea co.ltd.
hardcas.bo,hardcastle & waud manufacturing company ltd
havells.bo,havells india ltd.
hrmnycp.bo,harmony capital services limited
chisel.bo,chisel & hammer (mobel) limite
hari.bo,hari.bo
harme.bo,hariyana metals ltd.
hanjfib.bo,hanjer fibres ltd.
havells.ns,havells india limited
hastifin.bo,hasti finance ltd.
hrynshp.bo,hariyana ship breakers ltd.
hansfln.bo,hansaflon plasto chem ltd.
hbstock.bo,hb stockholdings limited
hblpower.ns,hbl power systems limited
hbpor.bo,hb portfolio limited
hbstock.ns,hb stockholdings limited
hblpower.bo,hbl power systems ltd.
hbstock-eq.ns,hb stockholdings inr10
hcltech.ns,hcl technologies limited
hcltech.bo,hcl technologies ltd.
hcl-insys-eq.ns,hcl infosystems inr2
hcltd.bo,hind commerce limited
hcg.bo,healthcare global enterprises
hcl-insys.bo,hcl infosystems ltd.
hcg.ns,healthcare global enterprises limited
hcl-insys.ns,hcl infosystems limited
hdfcbank6.bo,hdfcbank6.bo
hdfc-eq.ns,housing development finance cor
hdfnftyinav.bo,i-nav hdfc nifty
hdfcsenetf-eq.ns,hdfc mutual fund sensex etf
hdfcnifetf-eq.ns,hdfc mutual fund nifty etf
hdfcbank-il.ns,hdfc bank inr2
hdil4.bo,hdil4.bo
hdfcbank.bo,hdfc bank limited
hdfsnsxinav.bo,i-nav hdfc sensex
hdil6.bo,hdil6.bo
heeraisp.bo,heera ispat ltd
healinv.bo,healthy investments ltd.
cadilahc6.bo,cadilahc6.bo
hemang.bo,hemang resources limited
heidelberg.ns,heidelbergcement india limited
looks.bo,looks health services limited
ttkhltcare-eq.ns,ttk healthcare inr10
herukag.bo,heruk agro foods ltd.
tejnaksh.bo,tejnaksh healthcare limited
ttkhealth.bo,ttk healthcare ltd.
heromotoco.bo,hero motocorp ltd.
healthtech.bo,healthfore technologies ltd.
heliosmath-bz.ns,helios & mathinftech ltd.
hecproject-sm.ns,hec infra projects inr10
heliosmath.bo,helios & matheson information
hemindi.bo,hemakuta industrial investment
isgec.bo,isgec heavy engineering ltd.
hercules.bo,hercules hoists limited
hexaware.bo,hexaware technologies limited
heliosmath-be.ns,helios & mathinftech ltd.
seche.bo,secunderabad healthcare ltd.
coreparent.bo,core healthcare ltd.
heg.ns,heg limited
heg.bo,heg limited
syncom-eq.ns,syncom healthcare limited
granhph.bo,gran heal pharma ltd.
cadilahc.bo,cadila healthcare limited
hexatradex.ns,hexa tradex limited
mheckmt.bo,mohatta & heckel ltd.
heidelberg.bo,heidelbergcement india ltd.
hercules-eq.ns,hercules hoists limited
helpage.bo,helpage finlease ltd.
orireme.bo,oriental remedies & herbals lt
heg6.bo,heg6.bo
hegltdbbph.bo,hegltd*
hexatradex.bo,hexa tradex ltd.
heidelberg-eq.ns,heidelbergcement india limited
hercules.ns,hercules hoists limited
ttkhltcare.ns,ttk healthcare inr10
heromotoco.ns,hero motocorp limited
hexaware-eq.ns,hexaware technologies limited
hexaware.ns,hexaware technologies limited
hexatradex-eq.ns,hexa tradex ltd inr2
sunloc.bo,sunil healthcare ltd
safalhbs.bo,safal herbs limited
ttkhebbph.bo,ttk health*
hecinfra-it.ns,hec infra projects ltd
hemorganic.bo,hemo organic limited
integhit.bo,integrated hitech ltd.
hittco.bo,hittco tools limited
hisarmet.bo,hisar metal industries ltd.
hindmotors.ns,hindustan motors limited
hindind.bo,hind industries ltd
hindalco.bo,hindalco industries ltd.
himin.bo,himalya international ltd.
himatseide.bo,himatsingka seide ltd.
hikal.bo,hikal limited
hindpetro-eq.ns,hindustan petroleum corporation
hindcompos.ns,hindustan composites limited
hmvl-eq.ns,hindustan media ventures limite
hitechplas.ns,hitech corporation limited
sevenhill.bo,seven hill industries limited
hltnrub.bo,hilton rubbers ltd.
hndtran.bo,hndtran.bo
hindmotors-eq.ns,hindustan motors inr5
hincombbph.bo,hindust com*
hindcopper.ns,hindustan copper limited
hikal.ns,hikal limited
hindcopper-eq.ns,hindustan copper limited
hitech-sm.ns,hi tech pipes ltd inr10
bajajhind.ns,bajaj hindusthan sugar limited
hitachihom.ns,johnson controls - hitachi air conditioning india limited
hindalco6.bo,hindalco6.bo
srhhypoltd.bo,sree rayalaseema hi-strength h
hil.bo,hil ltd.
hindmill.bo,hindoostan mills ltd.
hindmotors.bo,hindustan motors ltd.
himataut.bo,himatsingka auto enterprises l
srhhypoltd-eq.ns,sree rayalaseema h inr10
hocl-eq.ns,hindustan organic chemicals lim
hindalco.ns,hindalco industries limited
hindujaven.bo,hinduja ventures ltd.
highene.bo,high energy batteries (india) ltd.
hitechijew.bo,hitechi jewellery industries l
himfinc.bo,himgiri fincap ltd.
hindsyntex.ns,hind syntex limited
highstree.bo,high street filatex ltd.
hindcompos.bo,hindustan composites ltd.
himgrani.bo,himalaya granites ltd.
sunilhitec.ns,sunil hitech engineers limited
bajajhind.bo,bajaj hindusthan sugar limited
hikal-eq.ns,hikal limited
sunilhitec-eq.ns,sunil hitech engin inr1
himatseide.ns,himatsingka seide limited
hindunilvr.bo,hindustan unilever ltd.
hinphot.bo,hindustan photo films mfg.co.l
hirect.bo,hind rectifiers ltd.
hindsyntex.bo,hind syntex ltd.
hindunilvr-eq.ns,hindustan unilever inr1
hindcopper.bo,hindustan copper ltd.
hitestx.bo,hitesh textile mills ltd.
hisarsp.bo,hisar spinning mills ltd.
hinafil.bo,hinafil india ltd.
himfibp.bo,himachal fibres ltd.
hocl.bo,hindustan organic chemicals lt
hmvl.bo,hindustan media ventures limited
highground.bo,high ground enterprise ltd
hiran.bo,hiran orgochem ltd
hitechplas.bo,hitech corporation ltd
hipolin.bo,hipolin limited
highl.bo,highland industries ltd.
hitkariin.bo,hitkari industries ltd.
iykothite.bo,iykot hitech toolroom limited
hindsyntex-eq.ns,hind syntex inr10
hindc.bo,hindustan development corporat
hitkarich.bo,hitkari china ltd.
hultdbbph.bo,hind uni lt*
hindpetro.bo,hindustan petroleum corporatio
hocl.ns,hindustan organic chemicals limited
hkt.bo,h.k.trade international limite
bajajhldng.ns,bajaj holdings & investment limited
ubholdings.ns,united breweries (holdings) limited
hmt.ns,hmt limited
hmt.bo,hmt ltd.
mhril.bo,mahindra holidays and resorts india ltd.
indiahome.bo,india home loan limited
hovs.bo,hov services limited
hotlinet.bo,hotline teletube & components
supreme.bo,supreme holdings & hospitality
hotlsilv.bo,hs india limited
intlhome.bo,international hometex ltd.
stgujhs.bo,sterling (gujarat) hospitals l
pneumatic-be.ns,pneumatic holdings ltd
saharahous.bo,sahara housingfina corporation limited
rgnymis.bo,regency hospital limited
polohot.bo,polo hotels ltd.
hpcotton.bo,hp cotton textile mills ltd.
nh-eq.ns,narayana hrudayala inr10
nh.ns,narayana hrudayalaya limited
nh.bo,narayana hrudayalaya limited
hsil.bo,hsil limited
hsil.ns,hsil limited
hsil-eq.ns,hsil limited
htmedia.ns,ht media limited
htmedia.bo,ht media limited
htmedibbph.bo,htmedia*
htmedia6.bo,htmedia6.bo
indianhume.ns,the indian hume pipe company limited
coral-hub.bo,coral hub limited
shreejal.bo,shreejal info hubs ltd
hubtown.bo,hubtown ltd.
paperprod.ns,huhtamaki ppl limited
husys.ns,husys consulting limited
hubtown.ns,hubtown limited
indianhume.bo,indian hume pipe co.ltd.
nathuec.bo,natura hue chem ltd.
hytone.bo,hytone texstyles ltd.
hypersoft.bo,hypersoft technologies limited
hydrosbbph.bo,hydro s&s*
indsilhyd.bo,indsil hydro power and manganese ltd.
trelche-b.bo,tecil chemicals & hydro power
iag.bo,iag company ltd.
ibinfo.bo,ib infotech enterprises limited
ibulhsgfin-eq.ns,indiabulls housing inr2
ibventures-eq.ns,indiabulls venture inr2
ibwsl.bo,soril holdings and ventures lim
ibventures.ns,indiabulls ventures limited
ibventures.bo,indiabulls ventures ltd.
icicibank-eq.ns,icici bank limited
icra.bo,icra limited
icnx100-eq.ns,icici prudential a icici pruden
inifty-eq.ns,icici prudential a nifty
hovbbph.bo,hov serv ices*
icsa.bo,icsa (india) ltd.
icsa-eq.ns,icsa (india) limited
icvlsteels.bo,supremex shine steels ltd
icibbph.bo,ici india
ipru2317-mf.ns,icici prudential a 73 830d j re
icil.bo,indo count industries ltd.
icicibank.bo,icici bank ltd.
icra.ns,icra limited
icra6.bo,icra6.bo
icl.bo,indo cotspin limited
isensex.ns,icici prudential a icici pruden
icsilbbph.bo,icsil*
iccon.bo,iccon oil & specialities ltd.
icdsltd.bo,icds ltd.
icicibank6.bo,icicibank6.bo
icsl.bo,integrated capital services lt
ipru-8484-mf.ns,icicipramc - ipru-8484
icsa.ns,icsa (india) limited
idfc.ns,idfc limited
idfc.bo,idfc limited
softbpo.bo,idream film infrastructure company ltd
idbi-eq.ns,idbi bank limited
idi.bo,idi ltd.
idfc6.bo,idfc6.bo
idfc-il.ns,idfc limited inr10
idfcbank-eq.ns,idfc bank ltd inr10
ideaopt.bo,ideal texbuild limited
idealcar.bo,ideal carpets ltd.
idhotin.bo,ideal hotels & industries ltd.
idfcbank-be.ns,idfc bank limited
ifci.ns,ifci limited
ifbind.ns,ifb industries limited
ifglrefrac.bo,ifgl refractories ltd.
ifinsec.bo,india finsec ltd.
ifci.bo,ifci limited
ifglrefrac.ns,ifgl refractories limited
iflpromot.bo,ifl promoters limited
ifslltd.bo,ifsl ltd.
ifbind.bo,ifb industries ltd.
ifci-eq.ns,ifci limited
igpl.bo,i g petrochemicals ltd.
igarashi.bo,igarashi motors india ltd.
igarashi.ns,igarashi motors india limited
igpl-eq.ns,ig petrochemicals limited
igpl.ns,i g petrochemicals limited
iitl.ns,industrial investment trust limited
iitl.bo,industrial investment trust limited
iifl.bo,iifl holdings limited
iifl-eq.ns,iifl holdings ltd inr2
iifl.ns,iifl holdings limited
iiflbbph.bo,iifl*
iitlproj.bo,iitl projects limited
iitl-eq.ns,industrial investment trust lim
iifl6.bo,iifl6.bo
ikftech.bo,ikf technologies ltd.
ikab.bo,ikab securities & investment limited
ivc-eq.ns,il&fs investment managers limit
il&fsengg.ns,il&fs engineering and construction company limited
il&fstran.ns,il&fs transportation networks limited
ivc.ns,il&fs investment managers limited
il&fstrans.ns,il&fs transportation networks limited
il&fstrans.bo,il&fs transportation networks
ivc.bo,il&fs investment managers ltd.
indlmeter.bo,imp powers ltd.
shivagr.bo,shivagrico implements ltd.
sanim.bo,sanyo impex ltd.
ravraji.bo,ravraj impex ltd.
mahav.bo,mahavir impex ltd.
imcap.bo,im+ capitals limited
choksi.bo,choksi imaging ltd.
siil-sm.ns,supreme (india) im inr10
indlmeter.ns,imp powers limited
imcfina.bo,imc finance ltd.
shivkamal.bo,shivkamal impex limited
scandent.bo,scandent imaging limited
iosystem.bo,io system limited
iob.ns,indian overseas bank
ioc.ns,indian oil corporation limited
ioln6.bo,ioln6.bo
ioln.bo,iol netcom ltd.
iob4.bo,iob4.bo
ipcalab.bo,ipca laboratories limited
ipringltd.bo,ip rings ltd.
ipcalabbbph.bo,ipca lab*
ipcalab-il.ns,ipca laboratories inr2
ipcalab-eq.ns,ipca laboratories limited
ipcalab.ns,ipca laboratories limited
ipappm.ns,international paper appm limited
ipower.bo,i power solutions india ltd
iqinf.bo,iq infotech ltd.
tatasponge.bo,tata sponge iron limited
tatasponge-eq.ns,tata sponge iron inr10
sunflag.bo,sunflag iron & steel co.ltd.
orissasp.bo,orissa sponge iron and steel limited
irismedia.bo,iris mediaworks ltd.
$usiro52.bo,usha iron &f
pittsiron.bo,pittsburgh iron & steels ltd.
jisljaleqs.bo,jain irrigation systems ltd.
irb4.bo,irb4.bo
kusis.bo,kusum iron & steel ltd.
tatasponge.ns,tata sponge iron limited
rungtair.bo,rungta irrigation limited
jisljaleqs-eq.ns,jain irrigation inr2
sunflag.ns,sunflag iron and steel company limited
movilex.bo,movilex irrigation ltd.
istltd.bo,ist limited
smlisuzu.bo,sml isuzu limited
istrnetwk.bo,istreet network limited
isft-be.ns,isft-be.ns
ismtltd.ns,ismt limited
ishms.bo,ishwar medical services ltd.
ishwatr.bo,ishwarshakti holdings & trader
ispatprof.bo,ispat profiles india ltd.
isplind.bo,ispl industries ltd.
isft.ns,intrasoft technologies limited
islconsul.bo,isl consulting ltd.
isgecbbph.bo,isgecbbph
snghlsw-b.bo,singhal swaroop ispat ltd.
$thisp42.bo,thapar ispat
monnetispa6.bo,monnetispa6.bo
$thapa41.bo,thapar isp-b
sathaispat-eq.ns,sathavahana ispat limited
rathispa.bo,rathi ispat ltd.
smlisuzu.ns,sml isuzu limited
sathaispat.bo,sathavahana ispat ltd.
sathaispat.ns,sathavahana ispat limited
shrdais.bo,sharda ispat limited
ismtltd-eq.ns,ismt ltd inr5
aditya.bo,aditya ispat ltd.
isfl.bo,isf limited
isft.bo,intrasoft technologies ltd.
ismtltd.bo,ismt ltd.
lordshotl.bo,lords ishwar hotels limited
$thapa42.bo,thapar is-bp
ushaispat.bo,ushaispat.bo
souispat.ns,southern ispat & engy ltd inr10
thprisp-b.bo,thapar ispat ltd.
iti.bo,iti limited
itc.ns,itc limited
itc.bo,itc limited
pilind-eq.ns,pilind-eq.ns
pilita-eq.ns,pil italica lifest inr1
itc4.bo,itc4.bo
pilind.ns,pil italica lifestyle limited
itil.bo,information technologies (indi
itl.bo,itl industries limited
iti.ns,iti limited
pilita.ns,pil italica lifestyle limited
psitinfra.bo,ps it infrastructure & service
pilita.bo,pil italica lifestyle limited
itdc.bo,india tourism development corp
itc-eq.ns,itc limited
ivrclinfra.ns,ivrcl limited
ivrclinfra-eq.ns,ivrcl limited
ivp.ns,ivp limited
ivp.bo,ivp ltd.
ivee.bo,vivanza biosciences limited
ivrclinfra.bo,ivrcl limited
izmo-eq.ns,izmo limited inr10
izmo.ns,izmo limited
izmo.bo,izmo limited
jagsnpharm.ns,jagsonpal pharmaceuticals limited
jainmarmo.bo,jain marmo industries ltd.
jainstudio.bo,jain studios ltd.
jainstudio-be.ns,jain studios ltd
jainco.bo,jainco projects (india) limited
jagajitind.bo,jagatjit industries ltd.
jaynecoind.bo,jayaswal neco industries ltd.
sreejaya.bo,sree jayalakshmi autospin ltd
jayshreetea.bo,jay shree tea & industries ltd.
jaidind.bo,jaidka industries ltd.
jainstudio.ns,jain studios limited
jaynecoind.ns,jayaswal neco industries limited
maajtl.bo,maa jagdambe tradelinks limite
jaicorpltd.bo,jai corp ltd.
jaganlam.bo,jagan lamps ltd.
jaysreetea-eq.ns,jayshree tea inr5
jagran.bo,jagran prakashan ltd
javntpr.bo,jayavant products limited
jaihindpro.bo,jaihind projects ltd.
jasch.bo,jasch industries ltd.
jamnaauto.bo,jamna auto industries ltd.
jaipan.bo,jaipan industries ltd
shrjagp.bo,shri jagdamba polymers ltd.
jaicorpltd-eq.ns,jai corp limited
jppower6.bo,jppower6.bo
jagjanani.bo,jagjanani textiles ltd.
srjtc.bo,sri jayalakshmi spinning mills
jainstudio-eq.ns,jain studios inr10
jaysreetea.ns,jayshree tea inr5
jauspol.bo,jauss polymers limited
jackson.bo,jackson investments ltd
j&kbank.bo,jammu & kashmir bank ltd.
jamshri.bo,the jamshri ranjitsinghji spinning and weaving mills company limited
jalpac.bo,jalpac india ltd.
jpinfratec.ns,jaypee infratech limited
jaych.bo,jayshree chemicals ltd.
jaymahesh.bo,jay mahesh infraventures ltd.
jbma-eq.ns,jbm auto ltd inr5
jbchepharm.ns,j. b. chemicals & pharmaceuticals limited
jbchepharm-eq.ns,jb chemicals & pharmaceuticals
jbchepharm.bo,j.b.chemicals & pharmaceutical
jbfind6.bo,jbfind6.bo
jbfindbbph.bo,jbfind*
jbma.bo,jbm auto limited
jbma.ns,jbm auto limited
jcllitd.bo,jcl ltd.
jdorgochem.bo,jd orgochem ltd.
pjl.bo,patdiam jewellery limited
rjl.ns,renaissance jewellery limited
jeypore.bo,jeypore sugar company ltd.
thangamayl-eq.ns,thangamayil jewell inr10
jensonicol.ns,jenson & nicholson (india) limited
thangamayl.bo,thangamayil jewellery ltd
jensonicol-eq.ns,jenson & nicholson inr2
rjl.bo,renaissance jewellery ltd.
jemindu.bo,jem industries ltd.
udayjew.bo,uday jewellery industries limi
enchante.bo,enchante jewellery ltd.
thangamayl.ns,thangamayil jewellery limited
shukjew.bo,shukra jewellery limited
tarajewels.bo,tara jewels ltd.
jeypore.ns,jeypore sugar company ltd.
jflabs.bo,jflabs.bo
jhs.ns,jhs svendgaard laboratories limited
jhs-eq.ns,jhs svend. lab. ltd
jhs-bz.ns,jhs svend. lab. ltd
jhagcop.bo,jhagadia copper ltd.
jhs.bo,jhs svendgaard laboratories ltd.
jindcot.bo,jindal cotex ltd.
jslhisar.ns,jindal stainless (hisar) limited
jindalstel-eq.ns,jindal steel & pwr inr1.00
jslhisar.bo,jindal stainless (hisar) limit
jindcap.bo,jindal capital ltd.
jikind.ns,jik industries limited
jindalstel4.bo,jindalstel4.bo
jindalstel.ns,jindal steel & power limited
jindalpoly.ns,jindal poly films limited
jindalsaw-eq.ns,jindal saw ltd inr2(demat)
jindalpoly-eq.ns,jindal poly films limited
jindlpobbph.bo,jindal poly*
jsl.ns,jindal stainless limited
jsl-be.ns,jindal stainless inr2
jjfincor.bo,jj finance corporation ltd
jkpharma.bo,j.k.pharmachem ltd.
jkcement.bo,j.k.cement ltd.
jshl.bo,jla infraville shoppers limite
jmfinancil.bo,jm financial ltd.
jmtautoltd.ns,jmt auto limited
jmfinancil6.bo,jmfinancil6.bo
jmtautoltd.bo,jmt auto ltd.
jmgcorp.bo,jmg corporation limited
jmcproject.ns,jmc projects (india) limited
joindre.bo,joindre capital services ltd.
jolypls.bo,jolly plastic industries ltd.
jolymer.bo,jolly merchandise ltd.
jocil.ns,jocil limited
joonktoll.bo,joonktollee tea & industries limited
jogeng.bo,jog engineering ltd.
jptrles.bo,jupiter industries & leasing l
jrfoods.bo,jr foods ltd.
jriiil.bo,jri industries & infrastructur
jswhl.bo,jsw holdings limited
jswenergy6.bo,jswenergy6.bo
jswsteel6.bo,jswsteel6.bo
jslindl.bo,jsl industries ltd.
jsplbbph.bo,jspl*
jublinds.bo,jubilant industries ltd.
ludlowjut.bo,ludlow jute & specialities ltd.
jubilant.bo,jubilant life sciences limited
tobuent.bo,justride enterprises limited
jyothi.bo,jyothi infraventures ltd.
jyothylab.bo,jyothy laboratories limited
jyotiovr.bo,jyoti overseas ltd
jyotistruc.ns,jyoti structures limited
jyotistruc.bo,jyoti structures ltd.
kalindee6.bo,kalindee6.bo
kanchi.bo,kanchi karpooram ltd.
kamathotel.bo,kamat hotels (india) ltd.
kartkin.bo,kartik investments trust ltd.
kamdhenu.ns,kamdhenu limited
kcl.bo,kabra commercial limited
kalpatpowr.ns,kalpataru power transmission limited
karafin.bo,karan finance ltd.
kcsl.bo,karnimata cold storage ltd
kscl-il.ns,kaveri seed compan inr2
kavitind.bo,kavit industries limited
kamaovr.bo,kamal overseas ltd.
kamahold.bo,kama holdings limited
karurkcp.bo,karur k.c.p.packkagings ltd.
kananiind.ns,kanani industries limited
kaktex.bo,kakatiya textiles ltd.
kansainer-eq.ns,kansai nerolac paints limited
kaushalya.bo,kaushalya infrastructure development corporation limited
kavveritel-eq.ns,kavveri telecom pr inr10
kamrlab.bo,kamron laboratories ltd.
kaleconbbph.bo,kaleconsul*
kalpatpowr.bo,kalpataru power transmission l
kanchan.bo,kanchan international ltd.
kil.ns,kamdhenu limited
periatea-be.ns,periatea-be.ns
strlkal.bo,sterling kalksand bricks ltd.
kalpaper.bo,kalptaru papers ltd
kaya-eq.ns,kaya limited inr10
ksl-eq.ns,kalyani steels limited
kaya.bo,kaya limited
kalpacomme.bo,kalpa commercial limited
kicl.bo,kalyani investment company ltd
kansafb.bo,kansal fibres ltd.
periatea.ns,peria karamalai tea & produce co. ltd.
